,0,1,2,3,4,5,6,7,8,9,10,11
3597,cds-WP_002921434.1,cds-WP_021440480.1,cds-WP_004145972.1,cds-WP_002912937.1,cds-WP_004145598.1,cds-WP_002911459.1,cds-WP_001062678.1,cds-WP_004900541.1,cds-WP_002918736.1,cds-WP_002906778.1,cds-WP_021441395.1,cds-WP_002894949.1
3598,cds-WP_002921035.1,cds-WP_002896516.1,cds-WP_032430036.1,cds-WP_016529833.1,cds-WP_004190366.1,cds-WP_002912878.1,cds-WP_004189469.1,cds-WP_004177729.1,cds-WP_002901787.1,cds-WP_002883295.1,cds-WP_002910443.1,cds-AF52_RS0123460
3599,cds-WP_002901783.1,cds-WP_002882903.1,cds-WP_002898590.1,cds-WP_004141101.1,cds-WP_002913152.1,cds-WP_004178379.1,cds-WP_004147373.1,cds-WP_002915225.1,cds-WP_004146797.1,cds-WP_004147373.1,cds-WP_004146725.1,cds-WP_002884743.1
3600,cds-WP_004151717.1,cds-AF52_RS26555,cds-WP_002920554.1,cds-WP_002886947.1,cds-WP_002901240.1,cds-WP_002895047.1,cds-WP_002914070.1,cds-WP_002916277.1,cds-WP_002910902.1,cds-WP_004177411.1,cds-WP_002920545.1,cds-WP_032430148.1
3601,cds-WP_002888644.1,cds-WP_002894617.1,cds-WP_032429636.1,cds-WP_050484291.1,cds-WP_000124850.1,cds-WP_004174339.1,cds-WP_004143800.1,cds-WP_004145074.1,cds-WP_002914070.1,cds-WP_032429468.1,cds-WP_002916844.1,cds-WP_004175074.1
3602,cds-WP_032429691.1,cds-WP_032428532.1,cds-AF52_RS26555,cds-WP_002901783.1,cds-WP_004145860.1,cds-WP_032428356.1,cds-WP_002885424.1,cds-WP_032428268.1,cds-WP_021314296.1,cds-WP_004151449.1,cds-WP_002896522.1,cds-WP_170999280.1
3603,cds-WP_002883400.1,cds-WP_032429739.1,cds-WP_032429785.1,cds-WP_023159039.1,cds-WP_004189469.1,cds-WP_032103829.1,cds-WP_002891634.1,cds-AF52_RS08255,cds-AF52_RS27250,cds-WP_002913210.1,cds-WP_000290724.1,cds-WP_002918372.1
3604,cds-WP_004151118.1,cds-WP_004174272.1,cds-WP_016529833.1,cds-WP_002914082.1,cds-WP_002922944.1,cds-WP_002910097.1,cds-WP_021441401.1,cds-WP_032417115.1,cds-WP_013815099.1-79,cds-WP_004146034.1,cds-WP_002895071.1,cds-WP_032429520.1
3605,cds-WP_002898422.1,cds-WP_002898187.1,cds-WP_002918214.1,cds-WP_004217130.1,cds-WP_004148754.1,cds-WP_004144939.1,cds-AF52_RS27250,cds-AF52_RS20245,cds-WP_004192475.1,cds-WP_002889702.1,cds-WP_004151574.1,cds-AF52_RS0124095
3606,cds-WP_002920554.1,cds-WP_004151535.1,cds-WP_002901783.1,cds-WP_002898992.1,cds-WP_004178018.1,cds-WP_002914145.1,cds-WP_002885145.1,cds-WP_004151070.1,cds-WP_004186731.1,cds-WP_002882901.1,cds-WP_002916299.1,cds-WP_002883293.1
3607,cds-WP_002886955.1,cds-WP_002921035.1,cds-WP_032429581.1,cds-WP_004145442.1,cds-WP_004142209.1,cds-WP_004175074.1,cds-WP_002910407.1,cds-WP_002885145.1,cds-AF52_RS27125,cds-WP_002888739.1,cds-WP_002886766.1,cds-WP_002884726.1
3608,cds-WP_050484277.1,cds-WP_002914033.1,cds-WP_004174017.1,cds-WP_002914160.1,cds-WP_004192475.1,cds-WP_002894949.1,cds-WP_032429672.1,cds-AF52_RS27250,cds-WP_002913152.1,cds-WP_032429891.1,cds-WP_002912827.1,cds-WP_002913195.1
3609,cds-WP_004146620.1,cds-WP_002884822.1,cds-WP_002914769.1,cds-WP_002898303.1,cds-WP_004174800.1,cds-AF52_RS27905,cds-WP_000729185.1,cds-WP_032429939.1,cds-WP_020802294.1,cds-WP_004179681.1,cds-AF52_RS27135,cds-WP_032430113.1
3610,cds-WP_002917907.1,cds-WP_002894761.1,cds-WP_002903384.1,cds-WP_002914769.1,cds-WP_000290724.1,cds-WP_004189469.1,cds-WP_004151206.1,cds-AF52_RS27125,cds-WP_032429464.1,cds-WP_002913158.1,cds-WP_002894467.1,cds-WP_032429885.1
3611,cds-WP_032429737.1,cds-WP_002921434.1,cds-WP_002888565.1,cds-WP_004151350.1,cds-WP_002920253.1,cds-WP_004147373.1,cds-WP_004145860.1,cds-WP_004175074.1,cds-WP_002916479.1,cds-WP_004180423.1,cds-WP_032103829.1,cds-WP_002919259.1
3612,cds-AF52_RS26555,cds-WP_002886955.1,cds-WP_050484277.1,cds-WP_002920554.1,cds-WP_002895047.1,cds-WP_002884726.1,cds-WP_004144939.1,cds-WP_032429464.1,cds-AF52_RS26695,cds-WP_004188345.1,cds-WP_004176729.1,cds-WP_002913019.1
3613,cds-WP_002918559.1,cds-WP_004174799.1,cds-WP_002895871.1,cds-WP_050484277.1,cds-WP_012737430.1,cds-WP_032430277.1,cds-WP_004899416.1,cds-AF52_RS26600,cds-WP_032429885.1,cds-WP_002915934.1,cds-WP_021441082.1,cds-AF52_RS0123360
3614,cds-WP_002914769.1,cds-WP_050484277.1,cds-WP_004151523.1,cds-AF52_RS26555,cds-WP_002919665.1,cds-WP_032429939.1,cds-WP_004145526.1,cds-AF52_RS26695,cds-WP_002920545.1,cds-WP_004147848.1,cds-WP_032429872.1,cds-WP_002919754.1
3615,cds-WP_004151523.1,cds-WP_004151523.1,cds-WP_032414744.1,cds-WP_004151523.1,cds-WP_032430277.1,cds-WP_002919751.1,cds-AF52_RS27125,cds-AF52_RS26200,cds-AF52_RS27135,cds-WP_032430279.1,cds-WP_002911427.1,cds-WP_032175380.1-2
3616,cds-WP_004145074.1,cds-WP_004145074.1,cds-WP_004145074.1,cds-AF52_RS27410,cds-WP_004174339.1,cds-WP_002919754.1,cds-WP_004144996.1,cds-WP_002912878.1,cds-WP_004176729.1,cds-WP_004142040.1,cds-WP_004183439.1,cds-WP_000103754.1
3617,cds-AF52_RS27250,cds-AF52_RS27250,cds-AF52_RS27250,cds-AF52_RS27125,cds-WP_004151550.1,cds-WP_032429648.1,cds-WP_004893549.1,cds-AF52_RS27135,cds-WP_002884631.1,cds-WP_050484295.1,cds-WP_004146456.1,cds-WP_004151930.1
3618,cds-AF52_RS27125,cds-AF52_RS27125,cds-AF52_RS27125,cds-WP_004145074.1,cds-WP_023158026.1,cds-WP_004177236.1,cds-AF52_RS19800,cds-AF52_RS08005,cds-AF52_RS27905,cds-WP_004174538.1,cds-WP_002885722.1,cds-WP_002915259.1
3619,cds-AF52_RS26695,cds-AF52_RS26960,cds-AF52_RS26960,cds-AF52_RS27250,cds-WP_002883016.1,cds-WP_002884743.1,cds-WP_002890400.1,cds-WP_032428466.1,cds-AF52_RS0124095,cds-WP_002903315.1,cds-WP_004145598.1,cds-AF52_RS27350
3620,cds-AF52_RS27135,cds-AF52_RS26695,cds-AF52_RS26695,cds-AF52_RS26980,cds-WP_004176557.1,cds-WP_002882917.1,cds-WP_032429674.1,cds-WP_021441237.1,cds-WP_002884726.1,cds-WP_021440034.1,cds-WP_004151535.1,cds-WP_032175380.1
3621,cds-AF52_RS27905,cds-AF52_RS26980,cds-AF52_RS27410,cds-AF52_RS26695,cds-WP_002912990.1,cds-WP_004151574.1,cds-WP_002920113.1,cds-AF52_RS26960,cds-AF52_RS26960,cds-WP_020805029.1,cds-WP_004151928.1,cds-WP_002918250.1
3622,cds-AF52_RS26960,cds-AF52_RS27135,cds-AF52_RS14415,cds-AF52_RS11330,cds-WP_021441237.1,cds-WP_002912871.1,cds-WP_004893550.1,cds-AF52_RS27410,cds-AF52_RS27410,cds-WP_020804789.1,cds-WP_021441205.1,cds-AF52_RS0124215
3623,cds-AF52_RS27410,cds-AF52_RS27905,cds-AF52_RS27905,cds-AF52_RS08255,cds-WP_021313170.1,cds-WP_015958605.1,cds-WP_000522253.1,cds-WP_171290763.1,cds-AF52_RS08255,cds-WP_002913956.1,cds-WP_002884631.1,cds-AF52_RS19800
3624,cds-AF52_RS08255,cds-AF52_RS27410,cds-AF52_RS27135,cds-AF52_RS27390,cds-WP_002913150.1,cds-WP_002884142.1,cds-WP_004142209.1,cds-AF52_RS26890,cds-AF52_RS11330,cds-WP_004118246.1,cds-AF52_RS27905,cds-WP_004142209.1
3625,cds-AF52_RS27390,cds-AF52_RS08255,cds-AF52_RS26980,cds-AF52_RS27135,cds-WP_002910902.1,cds-WP_002909055.1,cds-WP_002915259.1,cds-AF52_RS27330,cds-WP_004175465.1,cds-WP_032429675.1,cds-WP_004150921.1,cds-WP_002885424.1
3626,cds-AF52_RS14400,cds-AF52_RS11330,cds-AF52_RS26600,cds-AF52_RS27905,cds-WP_002916508.1,cds-WP_002918250.1,cds-WP_002921438.1,cds-AF52_RS11330,cds-AF52_RS14415,cds-WP_002915977.1,cds-WP_004179067.1,cds-WP_002882894.1
3627,cds-AF52_RS11330,cds-AF52_RS09845,cds-AF52_RS08255,cds-AF52_RS26730,cds-WP_002911440.1,cds-WP_004107293.1,cds-WP_032429575.1,cds-AF52_RS14415,cds-AF52_RS27390,cds-WP_004888422.1,cds-AF52_RS26960,cds-WP_023285394.1
3628,cds-AF52_RS14415,cds-AF52_RS14415,cds-AF52_RS26545,cds-AF52_RS26960,cds-WP_002892181.1,cds-WP_001181005.1,cds-AF52_RS26695,cds-AF52_RS27390,cds-AF52_RS26730,cds-WP_021440037.1,cds-WP_014907019.1,cds-WP_032429482.1
3629,cds-AF52_RS27245,cds-AF52_RS27390,cds-AF52_RS14400,cds-AF52_RS14415,cds-WP_004151407.1,cds-WP_004150817.1,cds-WP_002919665.1,cds-AF52_RS27080,cds-AF52_RS22890,cds-WP_004185951.1,cds-WP_002913803.1,cds-WP_004151574.1
3630,cds-AF52_RS26730,cds-AF52_RS26730,cds-AF52_RS11330,cds-AF52_RS22890,cds-WP_002895837.1,cds-WP_002886682.1,cds-WP_004150977.1,cds-AF52_RS26730,cds-WP_002888638.1,cds-WP_002915213.1,cds-WP_002919773.1,cds-WP_000729185.1
3631,cds-AF52_RS22890,cds-AF52_RS22890,cds-AF52_RS09845,cds-AF52_RS26600,cds-WP_002887969.1,cds-WP_002910407.1,cds-WP_002912871.1,cds-AF52_RS22890,cds-AF52_RS26600,cds-WP_002922498.1,cds-WP_002898967.1,cds-WP_021441082.1
3632,cds-AF52_RS08005,cds-AF52_RS27235,cds-AF52_RS27390,cds-AF52_RS14400,cds-WP_004175074.1,cds-WP_004142209.1,cds-WP_032429482.1,cds-WP_032429833.1,cds-AF52_RS14400,cds-WP_002906125.1,cds-WP_002919516.1,cds-WP_002913196.1
3633,cds-AF52_RS26600,cds-AF52_RS26600,cds-AF52_RS27260,cds-AF52_RS26545,cds-WP_002913827.1,cds-WP_004151206.1,cds-WP_002891629.1,cds-WP_187079182.1,cds-AF52_RS26545,cds-WP_072271788.1,cds-WP_032429675.1,cds-WP_000135199.1
3634,cds-AF52_RS26545,cds-AF52_RS14400,cds-AF52_RS26730,cds-AF52_RS27235,cds-WP_004151442.1,cds-WP_002891629.1,cds-WP_004150817.1,cds-WP_170965341.1,cds-WP_004150817.1,cds-WP_004152282.1,cds-AF52_RS27410,cds-WP_002891635.1
3635,cds-AF52_RS27040,cds-AF52_RS26545,cds-AF52_RS22890,cds-AF52_RS27350,cds-WP_021440531.1,cds-WP_032429575.1,cds-WP_004150800.1,cds-AF52_RS14400,cds-AF52_RS09845,cds-WP_021441395.1,cds-WP_002901243.1,cds-WP_032429672.1
3636,cds-AF52_RS09845,cds-AF52_RS27655,cds-AF52_RS11970,cds-AF52_RS09845,cds-WP_002894949.1,cds-WP_004174700.1,cds-WP_004151407.1,cds-AF52_RS26545,cds-WP_032428466.1,cds-WP_016946615.1,cds-WP_004180506.1,cds-WP_032430213.1
3637,cds-AF52_RS26980,cds-AF52_RS27245,cds-AF52_RS27385,cds-AF52_RS27245,cds-WP_032429737.1,cds-WP_004150295.1,cds-WP_004174700.1,cds-AF52_RS09845,cds-AF52_RS08005,cds-WP_002916508.1,cds-WP_004144995.1,cds-AF52_RS0123810
3638,cds-AF52_RS27415,cds-AF52_RS27415,cds-AF52_RS08005,cds-AF52_RS08005,cds-WP_002887843.1,cds-WP_002884740.1,cds-WP_004177236.1,cds-WP_032430277.1,cds-WP_002888735.1,cds-WP_032429786.1,cds-WP_002918738.1,cds-WP_004147333.1
3639,cds-AF52_RS27585,cds-AF52_RS08005,cds-AF52_RS27245,cds-AF52_RS26890,cds-WP_004150817.1,cds-WP_004151930.1,cds-WP_002916844.1,cds-WP_032175380.1,cds-AF52_RS27040,cds-WP_004151407.1,cds-WP_002919662.1,cds-WP_021440531.1
3640,cds-AF52_RS27170,cds-AF52_RS27040,cds-WP_171290763.1,cds-AF52_RS27040,cds-WP_002907489.1,cds-WP_032428654.1,cds-WP_032428655.1,cds-AF52_RS27245,cds-AF52_RS27655,cds-WP_020324632.1,cds-WP_002910900.1,cds-WP_002895039.1
3641,cds-AF52_RS27260,cds-AF52_RS27035,cds-WP_170965341.1,cds-AF52_RS27260,cds-WP_002887979.1,cds-WP_000290724.1,cds-WP_002913158.1,cds-WP_179139609.1,cds-AF52_RS27415,cds-WP_002913995.1,cds-AF52_RS08255,cds-WP_002894954.1
3642,cds-AF52_RS27655,cds-AF52_RS27260,cds-AF52_RS26890,cds-AF52_RS27655,cds-WP_002889299.1,cds-WP_002895043.1,cds-AF52_RS27135,cds-AF52_RS26980,cds-AF52_RS27385,cds-WP_032429482.1,cds-WP_015958605.1,cds-WP_000290724.1
3643,cds-AF52_RS01000,cds-AF52_RS16545,cds-AF52_RS27415,cds-AF52_RS27415,cds-WP_032429647.1,cds-AF52_RS27235,cds-WP_002885441.1,cds-WP_002884743.1,cds-AF52_RS27235,cds-WP_002888562.1,cds-WP_002898408.1,cds-WP_002899276.1
3644,cds-AF52_RS26890,cds-AF52_RS20245,cds-AF52_RS27040,cds-AF52_RS27385,cds-WP_032430155.1,cds-WP_050484295.1,cds-WP_002918250.1,cds-WP_170999280.1,cds-AF52_RS26590,cds-WP_004150069.1,cds-WP_032428654.1,cds-WP_002884740.1
3645,cds-AF52_RS27385,cds-AF52_RS27385,cds-WP_032430113.1,cds-AF52_RS26590,cds-WP_002912878.1,cds-WP_002919206.1,cds-WP_004151070.1,cds-AF52_RS0123460,cds-AF52_RS27330,cds-WP_002914094.1,cds-WP_002895047.1,cds-WP_002918559.1
3646,cds-AF52_RS27235,cds-AF52_RS26590,cds-AF52_RS27585,cds-AF52_RS27330,cds-WP_002922461.1,cds-AF52_RS19800,cds-WP_002913162.1,cds-AF52_RS27040,cds-AF52_RS27585,cds-WP_032429632.1,cds-WP_002888731.1,cds-WP_004144996.1
3647,cds-AF52_RS26590,cds-AF52_RS27330,cds-WP_004164645.1,cds-AF52_RS27605,cds-WP_002919545.1,cds-WP_004150944.1,cds-WP_002922944.1,cds-AF52_RS27260,cds-AF52_RS27170,cds-WP_004185965.1,cds-WP_032430034.1,cds-WP_004174438.1
3648,cds-AF52_RS27330,cds-AF52_RS27605,cds-AF52_RS27655,cds-AF52_RS27585,cds-WP_002913956.1,cds-AF52_RS26600,cds-WP_000135199.1,cds-WP_032430113.1,cds-AF52_RS27035,cds-WP_002913954.1,cds-AF52_RS11330,cds-WP_002888056.1
3649,cds-AF52_RS27605,cds-AF52_RS27585,cds-AF52_RS27170,cds-AF52_RS27170,cds-WP_000522253.1,cds-WP_002885145.1,cds-WP_002884726.1,cds-AF52_RS0124695,cds-AF52_RS26200,cds-WP_002922465.1,cds-WP_004151206.1,cds-WP_004150977.1
3650,cds-WP_187079182.1,cds-AF52_RS27170,cds-AF52_RS27350,cds-AF52_RS27035,cds-WP_004186731.1,cds-WP_004150977.1,cds-WP_002913195.1,cds-AF52_RS27655,cds-WP_002884747.1,cds-WP_032430155.1,cds-WP_002911440.1,cds-WP_032430142.1
3651,cds-AF52_RS27035,cds-AF52_RS26200,cds-AF52_RS26200,cds-AF52_RS26200,cds-WP_002914145.1,cds-WP_004147333.1,cds-WP_002901243.1,cds-AF52_RS27415,cds-AF52_RS27080,cds-WP_002890403.1,cds-WP_004175465.1,cds-WP_032430171.1
3652,cds-AF52_RS26200,cds-AF52_RS27080,cds-AF52_RS26610,cds-AF52_RS27080,cds-WP_004107293.1,cds-WP_032429482.1,cds-WP_000124850.1,cds-AF52_RS27385,cds-AF52_RS11970,cds-WP_002918417.1,cds-WP_002887805.1,cds-WP_032430073.1
3653,cds-AF52_RS27080,cds-AF52_RS11970,cds-AF52_RS27235,cds-AF52_RS11970,cds-WP_004893549.1,cds-WP_002922944.1,cds-WP_002891635.1,cds-WP_002884726.1,cds-AF52_RS26610,cds-WP_002910887.1,cds-WP_002919219.1,cds-WP_000124850.1
3654,cds-AF52_RS11970,cds-AF52_RS27300,cds-AF52_RS26590,cds-AF52_RS26610,cds-WP_002914027.1,cds-WP_004148802.1,cds-WP_085921749.1,cds-AF52_RS27235,cds-WP_032430073.1,cds-WP_004144971.1,cds-WP_002922415.1,cds-WP_002919545.1
3655,cds-AF52_RS26610,cds-AF52_RS26610,cds-AF52_RS27330,cds-WP_004164645.1,cds-WP_002895039.1,cds-WP_004145860.1,cds-WP_002919257.1,cds-AF52_RS26590,cds-WP_187079182.1,cds-WP_032429640.1,cds-WP_002913150.1,cds-WP_002920113.1
3656,cds-AF52_RS16545,cds-WP_187079182.1,cds-WP_187079182.1,cds-WP_187079182.1,cds-WP_032429675.1,cds-WP_000135199.1,cds-WP_004174438.1,cds-AF52_RS27605,cds-WP_170965341.1,cds-WP_032429664.1,cds-AF52_RS14415,cds-WP_000829818.1
3657,cds-WP_170965341.1,cds-WP_170965341.1,cds-AF52_RS27605,cds-WP_170965341.1,cds-WP_004142216.1,cds-WP_002895039.1,cds-AF52_RS26960,cds-AF52_RS27585,cds-AF52_RS26890,cds-WP_002889699.1,cds-WP_001207203.1,cds-WP_002885441.1
3658,cds-WP_004164645.1,cds-AF52_RS26890,cds-AF52_RS27035,cds-WP_032429520.1,cds-WP_002916480.1,cds-WP_000358960.1,cds-WP_002895039.1,cds-AF52_RS27170,cds-WP_171290763.1,cds-WP_016947259.1,cds-WP_004148754.1,cds-WP_000358960.1
3659,cds-AF52_RS27350,cds-WP_004164645.1,cds-AF52_RS0124695,cds-AF52_RS0123460,cds-WP_002913019.1,cds-WP_002885441.1,cds-WP_021440531.1,cds-WP_002884740.1,cds-AF52_RS16545,cds-WP_002911547.1,cds-AF52_RS27390,cds-WP_032429833.1
3660,cds-WP_171290763.1,cds-WP_171290763.1,cds-AF52_RS27080,cds-WP_171290763.1,cds-WP_004151070.1,cds-AF52_RS27245,cds-AF52_RS27410,cds-AF52_RS27035,cds-AF52_RS20245,cds-WP_002913150.1,cds-WP_002913158.1,cds-WP_050484282.1
3661,cds-AF52_RS20245,cds-AF52_RS22870,cds-AF52_RS20245,cds-AF52_RS16545,cds-WP_002915259.1,cds-WP_002922415.1,cds-WP_002919759.1,cds-AF52_RS11970,cds-AF52_RS22870,cds-WP_002913892.1,cds-WP_004150214.1,cds-WP_001138115.1
3662,cds-AF52_RS22870,cds-AF52_RS0123360,cds-AF52_RS16545,cds-AF52_RS20245,cds-WP_002917895.1,cds-WP_032430171.1,cds-WP_002919545.1,cds-AF52_RS26610,cds-AF52_RS27300,cds-WP_002920259.1,cds-AF52_RS22890,cds-WP_001181005.1
3663,cds-AF52_RS0123460,cds-WP_179139609.1,cds-AF52_RS01000,cds-AF52_RS22870,cds-WP_002891629.1,cds-WP_002916508.1,cds-AF52_RS08255,cds-AF52_RS0124215,cds-WP_179139609.1,cds-WP_021440118.1,cds-WP_002910097.1,cds-WP_002919516.1
3664,cds-WP_170999280.1,cds-AF52_RS01000,cds-AF52_RS0123460,cds-AF52_RS27300,cds-WP_032430213.1,cds-WP_002886827.1,cds-WP_021441395.1,cds-AF52_RS27350,cds-AF52_RS01000,cds-WP_002913148.1,cds-WP_004151407.1,cds-WP_002889299.1
3665,cds-AF52_RS27300,cds-AF52_RS0124695,cds-AF52_RS22870,cds-WP_179139609.1,cds-WP_002895166.1,cds-WP_001124225.1,cds-WP_002922413.1,cds-AF52_RS0123360,cds-WP_004164645.1,cds-WP_032423667.1,cds-WP_002911479.1,cds-WP_002919667.1
3666,cds-WP_179139609.1,cds-AF52_RS0123460,cds-WP_032429885.1,cds-AF52_RS01000,cds-WP_002920113.1,cds-WP_002888731.1,cds-WP_002913196.1,cds-AF52_RS16545,cds-AF52_RS0124695,cds-WP_032429406.1,cds-WP_002910105.1,cds-WP_004183439.1
3667,cds-AF52_RS0124695,cds-WP_032429885.1,cds-AF52_RS27300,cds-AF52_RS0124695,cds-AF52_RS19800,cds-WP_002913162.1,cds-WP_000617546.1,cds-AF52_RS22870,cds-AF52_RS0123460,cds-WP_002888324.1,cds-WP_002900680.1,cds-WP_001096200.1
3668,cds-WP_032429520.1,cds-WP_170999280.1,cds-WP_032175380.1-2,cds-WP_170999280.1,cds-WP_032429575.1,cds-AF52_RS27040,cds-WP_002918559.1,cds-AF52_RS27300,cds-WP_002884743.1,cds-WP_002883448.1,cds-WP_002920103.1,cds-WP_004151070.1
3669,cds-AF52_RS0124095,cds-WP_032429520.1,cds-WP_179139609.1,cds-AF52_RS0124095,cds-WP_002912919.1,cds-WP_002883293.1,cds-AF52_RS11330,cds-AF52_RS01000,cds-WP_170999280.1,cds-WP_004177655.1,cds-WP_032429674.1,cds-WP_002884142.1
3670,cds-AF52_RS0123810,cds-AF52_RS0124095,cds-WP_032429520.1,cds-WP_032430113.1,cds-WP_021441401.1,cds-WP_021441082.1,cds-WP_004150295.1,cds-WP_004164645.1,cds-WP_032429520.1,cds-WP_023302155.1,cds-WP_002888638.1,cds-AF52_RS0123290
3671,cds-WP_032430113.1,cds-AF52_RS27350,cds-WP_170999280.1,cds-WP_032429885.1,cds-WP_004148994.1,cds-WP_021440531.1,cds-WP_004147333.1,cds-WP_032429520.1,cds-WP_032430113.1,cds-WP_002888550.1,cds-WP_002913156.1,cds-WP_013815099.1-25
3672,cds-WP_032429885.1,cds-WP_032430113.1,cds-AF52_RS0123360,cds-AF52_RS0124215,cds-WP_002884142.1,cds-WP_002883016.1,cds-WP_004150944.1,cds-WP_032430171.1,cds-AF52_RS0123360,cds-WP_002915259.1,cds-WP_000868187.1,cds-WP_013815099.1-50
3673,cds-AF52_RS0124215,cds-WP_032175380.1,cds-AF52_RS0124095,cds-AF52_RS0123360,cds-WP_000103754.1,cds-WP_004164645.1,cds-WP_001140434.1,cds-AF52_RS0124095,cds-WP_032175380.1-2,cds-WP_032429542.1,cds-AF52_RS26600,cds-WP_013815099.1-19
3674,cds-AF52_RS0123360,cds-WP_032175380.1-2,cds-WP_032175380.1,cds-WP_032175380.1-2,cds-WP_002911427.1,cds-AF52_RS26890,cds-WP_002887805.1,cds-WP_032429885.1,cds-WP_013815099.1-45,cds-WP_002918644.1,cds-AF52_RS14400,cds-WP_013815099.1-52
3675,cds-WP_032175380.1-2,cds-AF52_RS0124215,cds-AF52_RS0124215,cds-WP_032175380.1,cds-WP_002919667.1,cds-WP_002913196.1,cds-WP_002922415.1,cds-WP_032175380.1-2,cds-AF52_RS27350,cds-WP_002916740.1,cds-AF52_RS26545,cds-WP_002919773.1
3676,cds-WP_032175380.1,cds-AF52_RS0123810,cds-AF52_RS0123810,cds-AF52_RS0123810,cds-WP_002913423.1,cds-WP_085921749.1,cds-AF52_RS14415,cds-WP_013815099.1-5,cds-WP_032175380.1,cds-WP_032429674.1,cds-WP_002898139.1,cds-WP_013815099.1-48
3677,cds-WP_032430073.1,cds-WP_032430073.1,cds-WP_032430073.1,cds-WP_032430142.1,cds-WP_002919257.1,cds-WP_021441395.1,cds-WP_004144995.1,cds-AF52_RS0123810,cds-WP_013815099.1-5,cds-WP_002919126.1,cds-WP_004150817.1,cds-WP_013815099.1-11
3678,cds-WP_032430142.1,cds-WP_050484282.1,cds-WP_032430171.1,cds-WP_032430171.1,cds-WP_002915225.1,cds-WP_002922413.1,cds-WP_002891641.1,cds-WP_013815099.1-73,cds-AF52_RS0124215,cds-WP_004176358.1,cds-AF52_RS09845,cds-WP_013815099.1-53
3679,cds-WP_032430171.1,cds-WP_032430142.1,cds-WP_032430142.1,cds-WP_032430073.1,cds-WP_002919662.1,cds-AF52_RS27385,cds-WP_004151930.1,cds-WP_013815099.1-38,cds-AF52_RS0123810,cds-WP_021313170.1,cds-WP_002895068.1,cds-WP_013815099.1-10
3680,cds-WP_050484282.1,cds-WP_032430171.1,cds-WP_050484282.1,cds-WP_013815099.1-31,cds-WP_004150973.1,cds-WP_002919667.1,cds-AF52_RS27390,cds-WP_032430142.1,cds-WP_013815099.1-42,cds-WP_021441398.1,cds-WP_004147581.1,cds-WP_013815099.1-75
3681,cds-WP_013815099.1-47,cds-WP_013815099.1-10,cds-WP_013815099.1-23,cds-WP_050484282.1,cds-WP_004150295.1,cds-WP_004174438.1,cds-WP_004183439.1,cds-WP_013815099.1-42,cds-WP_013815099.1,cds-WP_004145907.1,cds-WP_000522253.1,cds-WP_013815099.1-70
3682,cds-WP_013815099.1-75,cds-WP_013815099.1,cds-WP_013815099.1-48,cds-WP_013815099.1-22,cds-WP_032429939.1,cds-WP_004893549.1,cds-WP_002894954.1,cds-WP_032430073.1,cds-WP_013815099.1-24,cds-WP_002910405.1,cds-AF52_RS27245,cds-WP_013815099.1-51
3683,cds-WP_013815099.1-77,cds-WP_013815099.1-37,cds-WP_013815099.1-60,cds-WP_013815099.1-73,cds-WP_002886827.1,cds-AF52_RS27605,cds-WP_004178379.1,cds-WP_187079192.1,cds-WP_013815099.1-36,cds-WP_004149807.1,cds-WP_032428466.1,cds-WP_013815099.1-38
3684,cds-WP_013815099.1-27,cds-WP_013815099.1-80,cds-WP_013815099.1-28,cds-WP_013815099.1-32,cds-WP_002919516.1,cds-WP_002914147.1,cds-AF52_RS26730,cds-WP_013815099.1-51,cds-WP_013815099.1-31,cds-WP_015959249.1,cds-WP_002886827.1,cds-WP_013815099.1-41
3685,cds-AF52_RS0123290,cds-WP_013815099.1-75,cds-WP_013815099.1-57,cds-WP_013815099.1-38,cds-WP_002888056.1,cds-AF52_RS27585,cds-AF52_RS22890,cds-WP_013815099.1-66,cds-WP_013815099.1-47,cds-WP_032430299.1,cds-WP_002914069.1,cds-WP_013815099.1-73
3686,cds-WP_013815099.1-4,cds-WP_013815099.1-35,cds-WP_013815099.1-78,cds-WP_013815099.1-52,cds-WP_002913196.1,cds-WP_004893550.1,cds-WP_004885708.1,cds-WP_013815099.1-48,cds-WP_002884740.1,cds-WP_004213494.1,cds-WP_020802781.1,cds-WP_013815099.1-20
3687,cds-WP_187079192.1,cds-WP_013815099.1-21,cds-WP_013815099.1-52,cds-WP_013815099.1-45,cds-WP_021441395.1,cds-WP_170999280.1,cds-WP_002899276.1,cds-WP_013815099.1,cds-WP_013815099.1-70,cds-WP_002886927.1,cds-AF52_RS08005,cds-WP_013815099.1-22
3688,cds-WP_013815099.1-37,cds-WP_013815099.1-45,cds-WP_013815099.1-31,cds-WP_013815099.1-69,cds-WP_000729185.1,cds-WP_002919665.1,cds-WP_002919516.1,cds-WP_013815099.1-74,cds-WP_013815099.1-30,cds-WP_002915258.1,cds-WP_032430211.1,cds-WP_013815099.1-57
3689,cds-WP_013815099.1-22,cds-WP_013815099.1-62,cds-WP_013815099.1-35,cds-WP_013815099.1-25,cds-WP_000617546.1,cds-AF52_RS27035,cds-WP_002919662.1,cds-WP_013815099.1-81,cds-WP_032430142.1,cds-WP_002913156.1,cds-WP_002885691.1,cds-WP_013815099.1-34
